Ссылка,Город,Цена в месяц,Оплата ЖКХ,Срок аренды,Условия проживания,Комиссия,Предоплата,Залог,Метро,Холодильник,Стиральная машина,Мебель в комнатах,Мебель на кухне,Телевизор,Интернет,Тип жилья,Общая площадь,Жилая площадь,Площадь кухни,Высота потолков,Тип дома,Тип перекрытий,Парковка,Санузел,Вид из окон,Количество лифтов,Год постройки,Подъезды,Ремонт,Отопление,Аварийность,Газоснабжение,Мусоропровод
https://www.cian.ru/rent/flat/294489523/,Москва,60000,включена (без счётчиков),от года,,100%,1 месяц,60000,Щёлковская,True,True,True,True,True,False,,63,43,7,,Панельный,Железобетонные,,,,1 пассажирский,1970,7,,Центральное,Нет,Центральное,
https://www.cian.ru/rent/flat/294395398/,Москва,55000,включена (без счётчиков),от года,можно с детьми,40%,1 месяц,55000,Автозаводская,True,True,True,True,False,False,,45,28,"6,5",2.64,Кирпичный,Нет информации,,1 совмещенный,,1 пассажирский,1960,3,Евроремонт,Центральное,Нет,Центральное,Да
https://www.cian.ru/rent/flat/243723348/,Москва,60000,включена (без счётчиков),от года,,70%,1 месяц,60000,Коптево,True,True,True,True,False,True,,35,22,7,,Монолитный,Железобетонные,Подземная,1 совмещенный,Во двор,"2 пассажирских, 1 грузовой",2016,1,Евроремонт,Центральное,Нет,,Да
https://www.cian.ru/rent/flat/294401096/,Москва,55000,включена (без счётчиков),от года,,,1 месяц,55000,Братиславская,True,True,True,True,False,True,,"38,1","19,1","7,4",2.74,Панельный,Железобетонные,,,,"1 пассажирский, 1 грузовой",2001,3,Евроремонт,Центральное,Нет,,Да
https://www.cian.ru/rent/flat/294284679/,Москва,58000,включена (без счётчиков),от года,можно с детьми,50%,1 месяц,58000,Беляево,True,True,True,True,True,True,,54,"30,1","9,5",,Панельный,Железобетонные,,1 раздельный,,"1 пассажирский, 1 грузовой",1991,4,Косметический,Центральное,Нет,,Да
https://www.cian.ru/rent/flat/288329374/,Москва,55000,включена (без счётчиков),от года,,50%,1 месяц,55000,Борисово,True,True,True,True,True,True,,52,31,9,2.64,Панельный,Железобетонные,,1 раздельный,Во двор,2 пассажирских,1985,8,Косметический,Центральное,Нет,,Да
https://www.cian.ru/rent/flat/294374735/,Москва,55000,включена (без счётчиков),несколько месяцев,можно с детьми,,2 месяца,60000,Саларьево,True,True,True,True,False,False,,54,,,2.85,Монолитный,Железобетонные,,2 раздельных,Во двор,"1 пассажирский, 2 грузовых",2021,7,Евроремонт,Центральное,Нет,,
https://www.cian.ru/rent/flat/294283305/,Москва,60000,включена (без счётчиков),от года,,50%,1 месяц,60000,Бабушкинская,True,True,True,True,True,True,,"53,5","31,8","9,2",,Панельный,Железобетонные,Наземная,1 раздельный,Во двор,"1 пассажирский, 1 грузовой",1981,2,Евроремонт,Центральное,Нет,,Да
https://www.cian.ru/rent/flat/294475419/,Москва,55000,включена (без счётчиков),от года,,,1 месяц,55000,Рассказовка,True,True,True,True,True,True,,54,,,2.75,Панельный,Железобетонные,,,,"1 пассажирский, 1 грузовой",2016,5,Евроремонт,Центральное,Нет,,Да
https://www.cian.ru/rent/flat/294374242/,Москва,60000,включена (без счётчиков),от года,,50%,1 месяц,60000,Проспект Вернадского,True,True,True,True,False,True,,18,,,,Панельный,,Наземная,1 совмещенный,Во двор,"2 пассажирских, 2 грузовых",,,Евроремонт,,,,
https://www.cian.ru/rent/flat/294469274/,Москва,38000,включена (без счётчиков),от года,можно с детьми и животными,65%,1 месяц,38000,Селигерская,True,True,True,True,True,True,,22,11,6,2.6,,Нет информации,,1 совмещенный,Во двор,"2 пассажирских, 2 грузовых",2023,1,Евроремонт,Нет информации,Нет,,
https://www.cian.ru/rent/flat/287435716/,Москва,1200000,включена (без счётчиков),от года,,,1 месяц,1200000,Трубная,True,True,True,True,True,True,,124,,15,3.0,Монолитный,Железобетонные,Подземная,3 раздельных,,"1 пассажирский, 1 грузовой",2019,1,Дизайнерский,Центральное,Нет,,Да
https://www.cian.ru/rent/flat/263022566/,Москва,60000,включена (без счётчиков),от года,,,1 месяц,70000,Маяковская,True,True,True,True,True,True,,34,20,,,Кирпичный,Нет информации,,,,1 пассажирский,1917,3,Косметический,Центральное,Нет,Центральное,Нет
https://www.cian.ru/rent/flat/294510310/,Москва,130000,включена (без счётчиков),от года,можно с детьми и животными,50%,1 месяц,130000,Проспект Вернадского,True,True,True,True,True,True,,48,30,10,,Монолитный,,Наземная,1 совмещенный,,1 грузовой,,,Евроремонт,,,,
